IMF와 구제금융 협상 반대하는 코스타리카 시위대, 코스타리카 정부와 국제통화기금 간 구제금융 협상에 반대하는 시위대가 12일 수도 산호세의 대통령 관저 인근에서 진압 경찰에 맞서 격렬한 시위를 벌이고 있다.	 코스타리카 정부는 신종 코로나바이러스 감염증으로 촉발된 경제 충격을 극복하기 위해 지난 7월 IMF와 구제금융 협상에 들어갔으며 조만간 타결할 전망이다.
"""흑인 사망"" 항의 LA시청 대규모 집회 참석한 미국인들", 3일 미국 캘리포니아 주 로스앤젤레스 시청 근처에서 수천명이 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하는 대규모 집회에 참여하고 있다.
USA NEW YORK 9/11 ANNIVERSARY,"19th Anniversary 911 Ceremony New York New York State Governor Andrew Cuomo, Jill Biden along with her husband, Former US Vice President Joseph Biden, Former Mayor of New York Michael Bloomberg, Vice President Mike Pence, wife Karen and Governor of New Jersey Phil Murphy stand at attention during the playing of the National Anthem at the 19th anniversary commemoration ceremony  of the 11 September 2001 terrorist attack on the World Trade Center in New York, USA, 11 September 2020."
시위대 해산시키는 벨라루스 경찰, 벨라루스 대통령 선거일인 9일 수도 민스크에서 경찰이 투표 종료 후 벌어진 시위를 강제로 해산시키고 있다.	 1994년부터 26년간 벨라루스를 철권 통치해온 알렉산드르 루카셴코 현 대통령은 6연임을 위한 이번 대선에서도 승리했다.
코로나19 봉쇄지역서 체온 측정하는 필리핀 경찰, 신종 코로나바이러스 감염증 재확산으로 필리핀 마닐라와 주변 지역에 봉쇄령이 다시 내려진 가운데 라스 피냐스의 한 검문소에서 4일 경찰이 오토바이 운전자들의 체온을 측정하고 있다.
MALAYSIA CORONAVIRUS,"Coronavirus in MalaysiaMans wearing a protective face masks walks at the street of Kuala Lumpur, Malaysia, 08 January 2021.	 Malaysian Health Ministry projects Covid-19 cases may hit 8,000 daily in mid-	March if infection rates rises."
"""흑인 살해 중단하라""…미국 경찰 규탄하는 밀라노 시민들", 미국의 백인 경찰이 비무장 흑인 남성의 목을 눌러 숨지게 한 사건에 분노한 이탈리아 시민들이 28일 밀라노에 있는 미국 영사관 앞에서 '흑인 살해 중단하라'는 등의 문구를 들고 시위를 벌이고 있다.
POLAND VISEGRAD GROUP MEETING,"Visegrad Group prime ministers meeting in Lublin Slovak Prime Minister Igor Matovic, Polish Prime Minister Mateusz Morawiecki, Hungarian Prime Minister Viktor Orban and Czech Prime Minister Andrej Babis during official welcome ceremony before the Visegrad Group prime ministers meeting in Lublin, eastern Poland, 11 September 2020.	 Visegrad Group PM's exchange opinions before the forthcoming extraordinary EU summit and will speak about the situation in Belarus and Russia, as well as about the fight against COVID-19."
epaselect INDONESIA JUSTICE ABU BAKAR BASHIR,"Abu Bakar Bashir release from prisonepaselect epa08925436 Indonesian radical cleric Abu Bakar Bashir sits on a car as he leave Gunung Sindur prison in Bogor, West Java, Indonesia, 08 January 2021.	 Indonesia authorities freed alleged Bali bombing mastermind Abu Bakar Bashir from prison."
NETHERLANDS GOVERNMENT CABINET,"Weekly cabinet meeting in Den HagueHugo de Jonge, Dutch Minister of Health, Welfare and Sport, speaks to the press at the Binnenhof in The Hague, The Netherlands, prior to the weekly cabinet meeting, 08 January 2021.	 The ministers discussed, among other things, the damning report of the parliamentary committee that investigated the supplement affair, a scandal in which thousands of parents were wrongly labeled fraudsters by government officials assessing claims for child benefit payments."
"""박물관 보석절도"" 용의자 체포 나선 독일 경찰"," 무장한 독일 경찰이 1년 전 드레스덴에서 발생한 1조원대의 박물관 보석 절도 사건과 관련해 17일 베를린의 한 아파트를 급습하고 있다.	     <저작권자 연합뉴스, 무단 전재-"
FRANCE CYCLING TOUR DE FRANCE 2020,"Tour de France 2020 -	 13th stageSlovenian rider Primoz Roglic  of Team Jumbo-	Visma wearing the overall leader's yellow jersey in action during the 13th stage of the 107th edition of the Tour de France cycling race over 191.5 km from Chatel-	Guyon to Le Puy Mary Cantal, France, 11 September 2020."
"""코로나19 예방"" 관광지 입장 통제하는 이탈리아 경찰"," 이탈리아 밀라노의 유명 관광지 두오모 광장 입구에서 18일 경찰이 신종 코로나바이러스 감염증 확산 방지를 위해 바리케이드를 치고 입장객 수를 통제하고 있다.	 주세페 콘테 총리는  회견을 통해 코로나19 예방을 위해 성탄절 전후와 연말연시에 전국적인 봉쇄조치를 시행한다고 밝혔다.	     <저작권자 연합뉴스, 무단 전재-"
"""세 아들 앞 흑인 피격"" 항의하는 미국 시위대", 미국 위스콘신주 커노샤에서 27일 '흑인 피격'에 항의하는 시위대가 거리 행진을 벌이고 있다.	 이곳에서는 지난 23일 비무장 흑인 남성 제이콥 블레이크가 어린 세 아들이 보는 앞에서 백인 경찰이 쏜 총에 맞아 중태에 빠지는 사건이 발생하면서 인종차별 규탄 시위가 재점화됐다.
ITALY GOVERNMENT,"Presentation of the 2019 Blue Book at the Customs and Monopolies AgencyCo-	founder of Five-	Star movement  Beppe Grillo  and Italian Foreign Minister Luigi Di Maio  during the presentation of the 2019 Blue Book at the Customs and Monopolies Agency, Rome, Italy, 11 September 2020."
코로나19 봉쇄 후 통행 사유서 확인하는 필리핀 경찰, 17일 필리핀 메트로 마닐라의 산페드로시와 문틴루파시 경계지역에서 경찰이 주민들의 통행 사유 서류를 조사하고 있다.	 로드리고 두테르테 대통령은 전날 신종 코로나바이러스 감염증 차단을 위해 봉쇄지역을 메트로 마닐라에서 루손 섬 전체로 확대하면서 생필품을 사기 위한 외출 등 예외적 상황을 제외하고는 주민들은 모두 집에 머물러야 한다고 말했다.
epaselect USA CAPITOL RIOT AFTERMATH,"Aftermath the day after a mob of Trump supporters rioted at the US Capitolepaselect epa08925412 'The Peace Monument' is seen at the West Front of the US Capitol the day after Trump supporters stormed the US Capitol, in Washington, DC, USA, 07 January 2021.	 A mob of Trump supporters rioted at the US Capitol, storming inside the building, as Congress began counting the electoral college votes.	 Despite efforts by the mob to stop it, Congress certified Joe Biden's presidential election victory over US President Donald J.	 Trump."
epaselect PHILIPPINES PROTEST FERDINAND MARCOS HOLIDAY,"Protest against former president Ferdinand Marcos and proposed holiday in his honorepaselect epa08660522 Protesters hold signs and a composite image of Philippine President Rodrigo Duterte and former president Ferdinand Marcos during a demonstration at the Bantayog ng mga Bayani  in Quezon City, Metro Manila, Philippines, 11 September 2020.	 According to reports, a bill at Congress is seeking to declare 11 September a special holiday to commemorate the birth of former political strongman Ferdinand Marcos in his home province of Ilocos Norte."
epaselect KYRGYZSTAN PRESIDENTIAL ELECTION,"Presidential elections and referendum on the form of government in Kyrgyzstanepaselect epa08926176 A member of the electoral commission prepares a polling station for the upcoming early presidential elections and a referendum on changes in the constitution in the village of  Arashan near Bishkek, Kyrgyzstan, 08 January 2021.	 Presidential elections and referendum on the form of government in Kyrgyzstan will be held on 10 January 2021."
SPAIN DAY OF CATALONIA PROTEST,"Diada Day of Catalonia protestA group of supporters of Arran, CUP's youth organization, set fire to a portrait of Spain's Royal Family during Day of Catalonia, or 'Diada', in Barcelona downtown, Catalonia, Spain, 11 September 2020.	 The United People's Candidacy  is a left-	wing to far-	left pro-	Catalan independence and pro-	Republic political party."
"""흑인 사망"" 항의 시위하는 이탈리아 시민들", 7일 이탈리아 페루자 시민들이 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하며 시위를 벌이고 있다.
(FILE) BOEING 737-800,"US fines Boeing 2.5bn following fraud charges tied to 737 Max crashes -	 A Ukraine International Airlines Boeing 737-800 airplane taxis in front of the tower and terminal building of the Berlin-	Tegel 'Otto Lilienthal' Airport , in Berlin, Germany, 31 July 2018 .	 Boeing has been fined USD 2.5bn by the US justice department after being charged with fraud and conspiracy in connection with two fatal crashes of its 737 Max airliner."
epaselect USA PENTAGON 9/11 ANNIVERSARY,"19th Anniversary of the 9/11 terrorist attacks on the Pentagonepaselect epa08661049 An American flag is unfurled at sunrise to mark the 19th anniversary of the 9/11 terrorist attack on the Pentagon in Arlington, VA, USA, 11 September 2020.	 Anniversary ceremonies are also being held in New York at Ground Zero and in Shanksville, Pennsylvania at the Flight 93 memorial."
"백악관 인근에서 경찰과 대치 중인 ""인종차별"" 항의 시위대", 24일 미국 워싱턴DC 백악관 인근의 '흑인 목숨도 소중하다 광장'에서 인종차별 항의 시위대가 경찰통제선을 사이에 두고 경찰을 향해 고함을 지르고 있다.
SINGAPORE ECONOMY SIA JOB CUTS,"Singapore Airlines cuts 2400 staff membersTwo staff members use a terminal at a Singapore Airlines information counter in the departure hall of the Changi Airport in Singapore, 11 September 2020.	 Singapore Airlines  has announced that it will cut 2400 staff members affecting pilots, cabin crew, and ground staff, in the wake of the economic fallout from the Covid-19 coronavirus pandemic which saw the flag carrier report losses of over 1 billion SGD in the first quarter of 2020."
FRANCE POLITICS GOVERNMENT INDUSTRY SPACE,"Small satellite company Exotrail French Ecological Transition Minister Barbara Pompili, French Prime Minister Jean Castex, French Higher Education, Research and Innovation Minister Frederique Vidal and French Economy and Finance Minister Bruno Le Maire visit the offices of France-	based space company Exotrail, in the South of Paris suburban city of Massy, France, 08 January 2021.	 The company designs, develops, and operate mobility solutions allowing small satellite to move in space.	 Exotrail announced on December 16, 2020 the support of French Armament General Directorate, through the Defence Innovation Agency, to develop technologies allowing small satellites to operate in geostationary orbit.	  EPA/THOMAS COEX / POOL  MAXPPP OUT  EPA-"
코로나19 봉쇄령 어긴 시민에 벌 주는 인도 경찰, 인도 잠무카슈미르 주 경찰이 신종 코로나바이러스 감염증 확산 방지를 위한 국가봉쇄령 이틀째인 26일 봉쇄령을 어긴 시민에게 도로에 그려진 '사회적 거리 두기' 원 안에 쭈그리고 앉도록 명령하고 있다.
epaselect BELGIUM EU GREENPEACE PROTEST,"Greenpeace protest outside the European Commission in Belguimepaselect epa08660696 Greenpeace activists roll down a banner outside the European Commission building to protest against the ongoing damage to the Amazon rain forest; in Brussels, Belgium, 11 September 2020.	 According to a statement released by Greenpeace, due to the European Union's use of agrucultural products, it is responsible for over 10 percent of global forest destruction.	 Forests, including the Amazon, are often burned to clear land for agricultural use, destroying fragile ecosystems and displacing or eliminating numerous species of flora and fauna."
epaselect POLAND WEATHER WINTER,"Snow in south-	eastern Polandepaselect epa08926052 An image taken with a drone shows the winter in the village of Wujskie, in the Bieszczady Mountains, in south-	eastern Poland, 08 January 2021.	 According to weather forecasters, snowfall should be expected throughout Poland.	 It will also get colder every day."
파업으로 거리에 방치된 브라질 경찰차들, 브라질 북동부 세아라 주 경찰이 임금인상 등 처우개선을 요구하며 파업을 벌이고 있는 가운데 20일 세아라 주 포르탈레사 시 거리에 경찰 차량들이 방치돼 있다.
경찰에 살해된 대학생 애도하는 페루 리마 시민들," 15일 페루 수도 리마에서 시민들이 전날 마르틴 비스카라 전 대통령 탄핵 반대 시위 과정에서 경찰의 총에 살해된 대학생 잭 핀타도와 인티 소텔로를 애도하고 있다.	 페루는 지난 9일 비스카라 전 대통령 탄핵 이후 임시 대통령으로 임명된 마누엘 메리노가 지난 15일 1주일도 지나지 않아 사임한 가운데 현재 무정부 상태에 빠져있다.	      <저작권자 연합뉴스, 무단 전재-"
epaselect USA RIOTS CAPITOL AFTERMATH,"US Capitol after Congress certifies electoral college votesepaselect epa08925157 Fencing is erected outside the US Capitol, in Washington, DC, USA, 07 January 2021.	 Members of Congress certified the 2020 Electoral College in the early hours of 07 January following more than six hours of suspension on 06 January as a result of supporters of US President Donald J.	 Trump storming and rioting inside the US Capitol following a rally with the President on the National Mall."
대선 부정ㆍ경찰 가혹행위 규탄하는 벨라루스 시위대, 벨라루스 야권 지지자들이 18일 수도 민스크에서 대선 부정과 경찰 가혹행위를 규탄하는 집회를 벌이고 있다.	 알렉산드르 루카셴코 현 대통령이 갈수록 거세지는 압력에도 사임을 거부하자 야권은 전날 총파업을 촉구하고 나섰다.	 루카셴코 대통령은 지난 9일 대선에서 압도적인 승리를 거뒀으나 야권 지지자들은 투개표가 조작됐다며 대선 불복 집회와 시위를 이어가고 있다.
수업료 인상 항의 시위하는 레바논 대학생들," 레바논 수도 베이루트의 베이루트아메리칸대학 정문 앞에서 29일 수업료 인상에 항의하며 시위를 벌이는 대학생들이 경찰과 충돌하고 있다.	 최근 AUB 등 일부 사립대학과 사립학교가 수업료를 걷을 때 달러 대비 레바논 파운드의 환율을 인상해 사실상 수업료가 대폭 인상되는 결과를 가져오자 수만 명의 학생이 항의 시위에 동참하고 있다.	 레바논은 신종 코로나바이러스 감염증 사태에 이어 지난 8월에는 베이루트 항구 폭발 참사가 겹치면서 심한 경제난을 겪고 있다.	     <저작권자 연합뉴스, 무단 전재-"
시위대 붙잡고 소지품 검사 하는 홍콩 경찰, 홍콩 경찰이 27일 코즈웨이 베이 지구에서 국가보안법 제정에 항의하는 시위 참가자들을 대거 붙잡아 둔 가운데 이들이 소지한 가방을 뒤지고 스마트폰을 살펴보고 있다.
PAKISTAN PROTEST RAPE,"Protest against the alleged rape of a woman in PeshwarSupporters of Islamic political party Jamaat-	e-	Islami shout slogans and hold placards reading in Urdu 'Spread the decency Culture' during a protest against an alleged gang rape of a woman, Peshwar, Pakistan, 11 September 2020.	 According to reports, two persons allegedly raped a woman at gunpoint in Gujjarpura area on 09 September, while she was waiting for help on the motorway after her car developed a fault."
IRAN DEFENCE MILITARY EXCERCISE,"Military excercises in Gulf and Oman SeaA handout photo made available by Iranian Army official website shows Iranian missile 'Ghader' fired during the second day of military exercise in Persian Gulf, near strategic strait of Hormuz, southern Iran, 11 September 2020.	 Iran will hold a three-	day military exercise in Gulf and Oman sea."
"""흑인사망"" 평화시위하는 미국 시민들", 미국 시민들이 9일 매사추세츠 주 리비어에서 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하는 평화 시위를 벌이며 리비어 비치 거리를 따라 행진하고 있다.
epaselect ISRAEL PANDEMIC CORONAVIRUS COVID19,"Israel enters full lockdownepaselect epa08925786 A man crosses a main road during a full lockdown in Jerusalem, Israel, 08 January 2021.	 Although Israel is one of the first countries to receive vaccines and has so far vaccinated one and a half million citizens, the rate of infection of the virus is rising drastically and Israel enter a full closure of two weeks."
시위대 체포하는 벨라루스 경찰, 벨라루스 경찰이 15일 민스크에서 야권 성향 인사의 대선 입후보가 거부된 데 항의하는 집회를 벌이던 시위대를 체포하고 있다.	 중앙선거관리위원회는 내달 9일 열릴 대선에 나서려던 금융인 출신 빅토르 바바리코와 첨단기술파크 대표 발레리 체프칼로 등 야권 성향 인사들의 후보 등록을 거부했다.
GERMANY PARTIES SPD YOUTH,"New chairwoman of SPD youth organization JusosCo-	leader of the Social Democratic Party  Norbert Walter-	Borjans, Newly elected Social Democratic Party  youth organization Jusos leader Jessica Rosenthal and Co-	leader of the Social Democratic Party  Saskia Esken during an announcement of the result of a postal vote for the new leader of the youth organization of the Social Democratic Party  at the SPD?	s headquarters in Berlin, Germany, 08 January 2021.	 Jessica Rosenthal  from Bonn will be the new Jusos chairwoman succeeding Kevin Kuehnert."
코로나19 격리 수칙 위반자 교육하는 필리핀 경찰, 필리핀 경찰이 12일 신종 코로나바이러스 감염증 격리 수칙 위반자들을 마닐라 케손시의 한 공원에 집결시킨 뒤 명단을 확보하고 격리 수칙에 대한 홍보 교육을 하고 있다.	 필리핀 '코로나19 방어 태스크 포스'에 따르면 지난 3월부터 이달까지 적발된 격리 수칙 위반자는 30여만명에 달한다.
수도 마드리드서 제설작업 나선 스페인 군 차량," 폭설이 내린 스페인 마드리드에서 10일 군 차량이 제설작업을 벌이고 있다.	 지난 6일 스페인에 상륙한 폭풍 '필로메나'의 여파로 수도 마드리드에는 최근 50년 만의 기록적인 폭설이 내렸다.	 스페인 정부는 폭설로 도로가 폐쇄된 지역에 군과 경찰을 동원해 신종 코로나바이러스 감염증 백신과 식료품 운송에 나서기로 했다.	      <저작권자 연합뉴스, 무단 전재-"
BELGIUM EU CORONAVIRUS VACCINE,"EU secures more vaccineEuropean Commission President Ursula von der Leyen gives a presser on the EU's vaccine strategy in Brussels, Belgium, 08 January 2021.	 Von der Leyen said the EU Commission had ordered a further 300 million COVID-19 vaccine doses from Biontech / Pfizer."
NETHERLANDS POLITICS GOVERNMENT,"Weekly cabinet meetingDutch Prime Minister Mark Rutte eats an apple as he arrives on a bicycle for the weekly cabinet meeting at the Binnenhof, in The Hague, The Netherlands, 11 September 2020.	 The Binnenhof is a complex of government buildings in The Hague that also houses the office of the Dutch Prime Minister."
홍수지역 주민 대피시키는 중국 경찰, 중국 무장 경찰부대원들이 16일 충칭시 완저우의 홍수 피해 지역 주민들을 대피시키고 있다.	 중국에서는 7월 들어 내린 폭우로 23명이 죽거나 실종됐으며 2천만명의 이재민이 발생했다.
PAKISTAN EDUCATION CORONAVIRUS PANDEMIC,"Pakistan to reopen educational institutes as COVID-19 cases declineA Worker cleans a classroom in a school building before the reopening of educational institutes in Peshawar, Pakistan, 11 September 2020.	 The Pakistani government on 07 September announced the opening of educational institutions in the country in phases starting on 15 September, as cases of COVID-19 infections continue to decline."
태국 정부청사 경비 강화하는 경찰," 15일 태국 방콕의 중심가에 있는 정부청사 앞에서 시위 진압 경찰이 행군하고 있다.	 태국 정부는 정치ㆍ군주제 개혁을 요구하는 시위가 거세지자 이날 5인 이상 집회 금지, 국가 안보에 영향을 미칠 수 있는 보도와 온라인 메시지 금지 등을 담은 '긴급 칙령'을 내렸다."
"""총격 테러"" 오스트리아 빈에서 오페라 극장 지키는 경찰들"," 2일 오스트리아 수도 빈에서 총격 테러가 발생한 후 경찰들이 빈 국립 오페라 극장 앞에서 경비를 서고 있다.	     <저작권자 연합뉴스, 무단 전재-"
사임 기자회견 하는 브라질 법무장관, 브라질에서 권력형 부패 수사를 성공적으로 이끌어 '반부패 상징'으로 꼽히는 세르지우 모루 법무부 장관이 24일 수도 브라질리아에서 사임  회견을 하고 있다.	 그는 이날 회견에서 자이르 보우소나루 대통령이 연방경찰의 수사에 부당하게 개입하려 했다며 자신의 사임이 보우소나루 대통령의 직권 남용 때문이라는 점을 시사했다.
BELGIUM PANDEMIC CORONAVIRUS COVID19 HEALTH COMMISSION,"Vaccination strategy for BelgiumBelgium's Health Minister Frank Vandenbroucke attends a Health Commission on the vaccination strategy for Belgium in Brussels, Belgium, 08 January 2021."
코로나19 야간 통금 단속하는 이탈리아 경찰관들," 9일 신종코로나바이러스감염증 확산을 억제하기 위한 야간 통금 조치가 내려진 이탈리아 로마 시내에서 검문소에 배치된 경찰관들이 통행하는 차량을 단속하고 있다.	      <저작권자 연합뉴스, 무단 전재-"
영국 런던 흉기 난동 현장 통제하는 경찰, 무장한 영국 경찰이 2일 흉기 난동 사건이 발생한 런던 스트레텀 거리를 통제하고 있다.	 현지 보도에 따르면 이날 한 남성이 흉기를 휘둘러 여러 명이 다쳤고 경찰은 현장에서 용의자를 사살했다.
민주화 시위대 집결 지역 차단하는 태국 경찰, 태국 경찰관들이 15일 정부의 비상조치 발령에 항의하는 집회가 예정된 라차쁘라송 교차로 주변을 지키고 있다.	 쁘라윳 짠오차 총리는 반정부 시위가 고조되자 이날 5인 이상 집회 금지 등 비상조치를 발령했다.
(FILE) MOROCCO DIPLOMACY LIBYA,"Delegates reach an agreement at Libyan-	Libyan consultations in Morocco -	 Moroccan Foreign Minister Nasser Bourit  and members of delegations pose for a family photo at the Libyan Dialogue conference on Libya in Bouznika, Morocco, 06 September 2020 .	 Al Jazeera on 11 September 2020 reported that delegates from rivaling Libyan govermnents had reached an agreement for the criteria of appointments at important Libyan institutions."
"""코로나19 외출금지령"" 그리스에서 통행증 확인하는 경찰", 신종 코로나바이러스 감염증 확산 방지를 위해 전 국민 외출금지령이 발효된 그리스 아테네 지역에 설치된 한 검문소에서 경찰이 23일 차량 운전자의 통행 허가증을 확인하고 있다.
일선 경찰관들과 화상 간담회 진행하는 메르켈 독일 총리," 앙겔라 메르켈 독일 총리가 지난달 30일 베를린의 총리실에서 경찰관들과의 화상 간담회에 참석하고 있다.	      <저작권자 연합뉴스, 무단 전재-"
"""퀴어 행진"" 도중 경찰과 충돌하는 미국 시위대", 28일 미국 뉴욕의 워싱턴 스퀘어 공원에서 인종차별을 규탄하고 성소수자의 인권을 촉구하며 벌인 거리행진 도중 시위대와 경찰이 충돌하고 있다.	 이날 행사는 성소수자 인권을 주창하며 벌인 거리행진 50주년을 기념해 인종차별 규탄 시위와 함께 열렸다.
코로나19 차단 위해 트럭 운전자 체온 재는 필리핀 경찰, 필리핀에서 신종 코로나바이러스 감염증 확진자가 빠르게 늘어나고 있는 가운데 17일 경찰이 메트로 마닐라의 산페드로시와 문틴루파시 경계지역에서 트럭 운전자의 체온을 측정하고 있다.
PAKISTAN PROTEST SHIITES,"Protest against killing of eleven coal minersMembers of Shiite Hazara community gather around coffins of victims as they refuse to bury them for the last five consecutive days, during a protest, on the outskirts of Quetta, Balochistan province, Pakistan, 08 January 2021.	 At least 11 coal miners were killed in the Mach area of Balochistan on 03 January, after armed militants kidnapped them and took them to a nearby area before opening fire at close range."
TAIWAN CHINA DEFENSE,"Taiwan president visits missile base amid tension with ChinaA handout photo made available by Taiwan's Presidential Office shows President Tsai Ing-	wen  visiting a missile base in northern Taiwan, 11 September 2020, as China intensifies military threat against Taiwan.	 Tsai thanked the soldiers for guarding Taiwan's sky and keeping Taiwan safe.	 She urged them 'not give an inch' in defending Taiwan's sovereignty, democracy and freedom."
TURKEY PROTEST BOGAZICI UNIVERSITY,"Student protest against Turkish President Erdogan's appointed rector at Bogazici University in IstanbulStudents walking to enter Bogazici University while Turkish riot police stand guard with barricades in front of Bogazici University after a demonstration against their new rector Melih Bulu, in Istanbul, Turkey, 08 January 2021.	 Turkish President Recep Tayyip Erdogan appointed a controversial party member as rector of Turkey's highly prestigious Bogazici University.	 Teachers and students at the Turkish school condemned the new rector's appointment as an undemocratic move, media reported.	 Bogazici University, overlooking the Bosphorus, was founded in 1863 and it has more than 15,000 students and six campuses on the European side of Istanbul."
INDONESIA JUSTICE BALI BOMBING,"2002 Bali Bombing Memorial MonumentA general view of the 2002 Bali Bombing Memorial monument in Kuta, Bali, Indonesia, 08 January 2021.	 Indonesia authorities freed alleged 2002 Bali bombing mastermind Abu Bakar Bashir from prison on 08 January 2021 after spending 15 years behind bars."
epaselect FRANCE CULTURE,"Giacometti and Beckett exhibition in Parisepaselect epa08926128 The sculpture entitled 'Head on a rod' by Swiss artist Alberto Giacometti is on display during a press visit of the exhibition 'Giacometti Beckett, Fail again Fail better' in Paris, France, 08 January 2021."
처칠 동상 낙서 지우는 청소부, 미국 백인 경찰의 가혹 행위로 촉발된 인종차별 항의 시위가 8일 영국 런던에서 벌어진 후 청소부가 윈스턴 처칠 전 총리 동상에 쓰인 낙서를 닦아내고 있다.
POLAND MARTIAN ROBOT COMPETITION,"International Martian Robot Competition in KielceA competitor adjusts a robot vehicle for the 5th edition of the International Martian Robot Competition in Kielce, south-	central Poland, 11 September 2020.	 The European Rover Challenge  is a competition of Martian robots built by student teams and will run until 15 September.	 The ERC is the European version of the 'University Rover Challenge' held in the United States."
